timestamp,open,high,low,close,volume
2020-01-01,0,0,0,5906.910534336,0
2019-12-01,0,0,0,5907.89604251368,0
2019-11-01,0,0,0,5774.05042795553,0
2019-10-01,0,0,0,5504.74813705534,0
2019-09-01,0,0,0,5513.17586111978,0
2019-08-01,0,0,0,5366.85742622906,0
2019-07-01,0,0,0,5413.39528678529,0
2019-06-01,0,0,0,5195.89306129628,0
2019-05-01,0,0,0,4940.6241227442,0
2019-04-01,0,0,0,5255.52638013286,0
2019-03-01,0,0,0,5049.57340720469,0
2019-02-01,0,0,0,4886.71682584912,0
2019-01-01,0,0,0,4703.46221245664,0
2018-12-01,0,0,0,4346.50151301102,0
2018-11-01,0,0,0,4839.29988959255,0
2018-10-01,0,0,0,4744.4975692082,0
2018-09-01,0,0,0,4963.80118853836,0
2018-08-01,0,0,0,4936.17444314286,0
2018-07-01,0,0,0,4748.50695682678,0
2018-06-01,0,0,0,4582.40635613904,0
2018-05-01,0,0,0,4548.14468438112,0
2018-04-01,0,0,0,4299.19450869684,0
2018-03-01,0,0,0,4199.32457809418,0
2018-02-01,0,0,0,4353.21264936237,0
2018-01-01,0,0,0,4440.04830694864,0
2017-12-01,0,0,0,4343.71308840318,0
2017-11-01,0,0,0,4335.98259110674,0
2017-10-01,0,0,0,4293.66150921046,0
2017-09-01,0,0,0,4135.33859137056,0
2017-08-01,0,0,0,4017.26307595521,0
2017-07-01,0,0,0,4033.93043173369,0
2017-06-01,0,0,0,4096.42213456386,0
2017-05-01,0,0,0,4135.09893984133,0
2017-04-01,0,0,0,4209.30750176734,0
2017-03-01,0,0,0,4254.07996044207,0
2017-02-01,0,0,0,4287.14798218153,0
2017-01-01,0,0,0,4038.20723481902,0
2016-12-01,0,0,0,4065.31255320766,0
2016-11-01,0,0,0,3959.58059340908,0
2016-10-01,0,0,0,3687.33357606358,0
2016-09-01,0,0,0,3668.64300377453,0
2016-08-01,0,0,0,3692.71102895706,0
2016-07-01,0,0,0,3680.50465686274,0
2016-06-01,0,0,0,3573.96579423765,0
2016-05-01,0,0,0,3556.20542422527,0
2016-04-01,0,0,0,3396.84429291561,0
2016-03-01,0,0,0,3403.13690097531,0
2016-02-01,0,0,0,3332.43911669316,0
2016-01-01,0,0,0,3352.65063647525,0
2015-12-01,0,0,0,3518.80677501036,0
2015-11-01,0,0,0,3672.79305328276,0
2015-10-01,0,0,0,3518.49536299851,0
2015-09-01,0,0,0,3195.26900915576,0
2015-08-01,0,0,0,3265.61106155219,0
2015-07-01,0,0,0,3548.08747632058,0
2015-06-01,0,0,0,3424.28330237358,0
2015-05-01,0,0,0,3543.87971948998,0
2015-04-01,0,0,0,3425.87839218834,0
2015-03-01,0,0,0,3542.88402882521,0
2015-02-01,0,0,0,3455.55449280543,0
2015-01-01,0,0,0,3236.21882545583,0
2014-12-01,0,0,0,3115.23962066116,0
2014-11-01,0,0,0,3037.01676524954,0
2014-10-01,0,0,0,2938.58499560808,0
2014-09-01,0,0,0,2844.22011084719,0
